,AAPL_close,AAPL_volume,MSFT_close,MSFT_volume,AMZN_close,AMZN_volume,GOOG_close,GOOG_volume,GOOGL_close,GOOGL_volume,FB_close,FB_volume,TSLA_close,TSLA_volume,BRK.B_close,BRK.B_volume,JPM_close,JPM_volume,V_close,V_volume,JNJ_close,JNJ_volume,WMT_close,WMT_volume,MA_close,MA_volume,DIS_close,DIS_volume,NVDA_close,NVDA_volume,UNH_close,UNH_volume,PG_close,PG_volume,BAC_close,BAC_volume,PYPL_close,PYPL_volume,HD_close,HD_volume,INTC_close,INTC_volume,NFLX_close,NFLX_volume,CMCSA_close,CMCSA_volume,XOM_close,XOM_volume,VZ_close,VZ_volume,ADBE_close,ADBE_volume,KO_close,KO_volume,ABT_close,ABT_volume,NKE_close,NKE_volume,CRM_close,CRM_volume,T_close,T_volume,CVX_close,CVX_volume,LLY_close,LLY_volume,CSCO_close,CSCO_volume,ORCL_close,ORCL_volume,ABBV_close,ABBV_volume,MRK_close,MRK_volume,PFE_close,PFE_volume,AVGO_close,AVGO_volume,PEP_close,PEP_volume,TMO_close,TMO_volume,ACN_close,ACN_volume,MDT_close,MDT_volume,MCD_close,MCD_volume,TXN_close,TXN_volume,DHR_close,DHR_volume,WFC_close,WFC_volume,QCOM_close,QCOM_volume,TMUS_close,TMUS_volume,COST_close,COST_volume,NEE_close,NEE_volume,HON_close,HON_volume,MS_close,MS_volume,C_close,C_volume,UNP_close,UNP_volume,BMY_close,BMY_volume,UPS_close,UPS_volume,PM_close,PM_volume,AMGN_close,AMGN_volume,LIN_close,LIN_volume,BA_close,BA_volume,SBUX_close,SBUX_volume,CAT_close,CAT_volume,SCHW_close,SCHW_volume,CHTR_close,CHTR_volume,LOW_close,LOW_volume,GS_close,GS_volume,GE_close,GE_volume,RTX_close,RTX_volume,AXP_close,AXP_volume,IBM_close,IBM_volume,DE_close,DE_volume,INTU_close,INTU_volume,BLK_close,BLK_volume,EL_close,EL_volume,AMAT_close,AMAT_volume,NOW_close,NOW_volume,MMM_close,MMM_volume,AMT_close,AMT_volume,AMD_close,AMD_volume,MU_close,MU_volume,LMT_close,LMT_volume,BKNG_close,BKNG_volume,TGT_close,TGT_volume,SYK_close,SYK_volume,CVS_close,CVS_volume,ISRG_close,ISRG_volume,FIS_close,FIS_volume,MO_close,MO_volume,TJX_close,TJX_volume,SPGI_close,SPGI_volume,TFC_close,TFC_volume,GILD_close,GILD_volume,LRCX_close,LRCX_volume,FISV_close,FISV_volume,USB_close,USB_volume,MDLZ_close,MDLZ_volume,CI_close,CI_volume,ADP_close,ADP_volume,PLD_close,PLD_volume,CB_close,CB_volume,ZTS_close,ZTS_volume,ATVI_close,ATVI_volume,ANTM_close,ANTM_volume,CME_close,CME_volume,PNC_close,PNC_volume,GM_close,GM_volume,COP_close,COP_volume,BDX_close,BDX_volume,CSX_close,CSX_volume,CCI_close,CCI_volume,FDX_close,FDX_volume,CL_close,CL_volume,ILMN_close,ILMN_volume,ITW_close,ITW_volume,DUK_close,DUK_volume,NSC_close,NSC_volume,ICE_close,ICE_volume,ADSK_close,ADSK_volume,SO_close,SO_volume,ECL_close,ECL_volume,SHW_close,SHW_volume,MMC_close,MMC_volume,TWTR_close,TWTR_volume,HCA_close,HCA_volume,GPN_close,GPN_volume,D_close,D_volume,APD_close,APD_volume,EQIX_close,EQIX_volume,ADI_close,ADI_volume,BSX_close,BSX_volume,VRTX_close,VRTX_volume,COF_close,COF_volume,EW_close,EW_volume,EMR_close,EMR_volume,AON_close,AON_volume,FCX_close,FCX_volume,MCO_close,MCO_volume,ETN_close,ETN_volume,MET_close,MET_volume,PGR_close,PGR_volume,NOC_close,NOC_volume,HUM_close,HUM_volume,MAR_close,MAR_volume,REGN_close,REGN_volume,LVS_close,LVS_volume,GD_close,GD_volume,WM_close,WM_volume,KLAC_close,KLAC_volume,DG_close,DG_volume
2015-07-31 00:00:00+00:00,30.325,171539812,46.7,31201480,536.15,3025598,625.61,1706149,657.5,1746094,94.01,46509045,53.23,11112760,142.74,3074069,68.53,11911818,75.34,8526346,100.21,6216815,71.98,7928371,97.4,3956686,120.0,5767280,19.95,5459211,121.4,3592980,76.7,11877236,17.88,67176946,38.7,12480580,117.03,4301198,28.95,27158763,114.31,16349071,31.205,19433518,79.21,26232661,46.79,12562865,81.99,2893613,41.08,15309490,50.69,5573486,57.61,5078650,73.3,2144550,34.74,29880938,88.48,19063381,84.51,4113617,28.42,20375986,39.94,13706065.0,70.01,6181288,58.96,8752452,34.18300488,30597012,125.14,3059283,96.35,5049588,139.53,1189956,103.11,2402146,78.39,5180294,99.86,7646980,49.98,7466903,69.394789,4480992.0,57.87,12369834,64.39,9612148,40.66,10469861,128.3,1386789,26.3,10186136,105.05,1979035,38.84,7347564,58.46,12529315,97.59,3924988,65.64,7955156,102.36,4222882,85.53,2965148,176.59,7289406,114.14,2223039,144.17,3163496,57.93,6519528,78.63,6203569,34.88,9394070,185.86,1318417.0,69.36,4316435.0,205.07,1644029,26.1,23197506,46.723488093198604,4843253,76.06,6344779,161.99,3580226,94.57,1914028,105.77,904111,336.32,507794,89.11,1278018,17.36,16080637,80.5,1827644,151.34,1619622,95.11,2710896,1.93,7733694,18.51,55074887,207.1,1116804,1243.57,797514,81.85,2832213,102.27,1242849,112.47,4730099,177.72333,721026,65.43,1691187.0,54.38,4843871,34.91,5733340,101.75,1143235,40.27,11661735,117.86,9217883.0,76.87,2513807,43.43,2387348,45.21,6633767,45.13,10824194,144.06,2763577,79.77,2983959,40.61,3344222.0,124.33,5667480,48.98,2539760,25.79,5169751.0,154.27,2615967,85.79,1522203,98.18,1480922,31.51,12399288.0,50.34,12202290,152.15,1016612,31.28,5739561,81.91,1351596,171.42,1199670,68.02,3548048,219.3,707422,89.47,1702080,74.22,2761204,84.33,2610322,45.608000000000004,2169640,50.58,1671959,44.73,4886408,115.81,923005,277.76,783401,57.94,1743058,31.01,18150252,93.01,1800420,56.045,1850814,71.7,2190523,142.51,2348905,278.91,524564,58.33,1930726,17.34,6842415,135.0,1545982.0,81.3,3677191,25.36,4598652,51.75,4019910,100.77,1216734.0,11.75,18926693,110.43,729420,60.58,3295168,49.679144,7712203,30.5,2272441,173.01,1742339,182.09,1357735,72.61,3438888,553.66,501079.0,56.04,3566903,149.11,1309361,51.13,1658329,53.05,3165338,80.37,1297898
2015-08-03 00:00:00+00:00,29.61,279903872,46.81,24125886,535.03,3014236,631.21,1304511,664.72,1567407,94.14,29343117,51.998000000000005,12767370,142.33,2541624,68.53,9980587,75.77,5810801,100.02,6172519,72.18,5131845,97.44,2989773,121.12,8426894,20.29,9928278,120.89,2541250,76.4,9511261,17.77,62376780,39.39,15126574,116.89,3645105,29.05,26213584,112.56,10144817,31.605,19139134,78.06,15767743,46.97,10321273,81.4,2073985,41.54,14672571,50.5,3506624,57.415,4991998,72.44,2581418,34.66,29677589,85.6,14142213,84.14,4815748,28.36,17450923,39.71,12444523.0,69.73,9872339,59.05,6806991,34.268320200000005,18035163,125.8,2727263,97.45,3711055,138.44,1447954,103.21,2178411,78.0,4195643,99.42,4427299,50.09,5325833,69.22046800000001,3112958.0,57.91,13085940,64.43,9847918,41.49,5018603,128.52,1328134,26.9275,18270152,104.7,2348098,38.76,7078409,58.44,10508705,96.47,4137461,65.34,4611621,102.75,2756871,85.66,2622267,175.59,2922630,113.63,876766,143.69,3087956,58.19,7664002,77.26,6443308,34.7,10480048,187.31,1762697.0,68.91,5576824.0,204.69,2075500,25.87,32580332,46.6421106732911,3965298,75.98,5159523,158.71,4615682,93.42,2619785,105.05,987932,334.7,528588,89.51,1181192,17.16,12754220,79.15,1192544,150.12,2355658,95.36,2229521,2.2,26218162,19.0,32958265,207.79,1064667,1240.48,589197,80.39,3595820,101.51,971741,112.82,4774554,175.5,980823,65.49,1005651.0,54.66,4055023,34.68,5598770,101.22,1020510,40.32,5556826,119.6,11659988.0,75.74,2646825,43.66,2210866,45.08,5964022,45.49,7283645,143.36,1778017,80.11,2291267,40.64,1916251.0,125.74,1276511,48.48,3559549,25.52,5906582.0,152.78,1868093,86.72,1193987,97.82,1577989,31.68,14800618.0,49.71,11241135,152.43,1386433,31.14,5750292,81.88,1295815,170.81,793035,68.42,3069693,216.7,727590,88.66,1427892,74.96,2755238,83.01,2438592,45.976000000000006,2136160,53.3,4625718,44.96,4255711,115.28,1022543,278.21,633064,57.88,1154872,29.27,46637134,92.88,1616869,56.135,1168610,71.72,1749315,145.88,2816339,282.89,642697,58.67,2262281,17.11,8510030,136.99,2161124.0,81.63,3392893,25.181666666666697,6529536,51.33,3839784,99.54,1297441.0,11.2,22812574,110.62,837850,60.26,2767745,49.670232,5078400,30.62,1986082,172.16,1346538,182.4,1012339,72.57,2314231,554.27,701711.0,55.25,3485117,148.85,921480,50.8,2178613,52.54,1622160,79.93,1184615
2015-08-04 00:00:00+00:00,28.66,496554492,47.54,33403916,531.9,2934590,629.25,1490881,661.28,1309410,94.06,20136036,53.256,11762650,142.68,2618029,68.46,10963966,75.27,6957856,99.8,6005340,72.25,5873371,97.3,2976197,121.69,12624387,20.37,6502514,120.84,2058219,75.91,13369071,17.8,69741507,38.95,10992217,117.53,3008159,29.13,25741719,121.15,29653323,31.37,15487944,77.17,18874419,46.67,9371905,82.06,1375432,41.85,17559905,50.51,3487660,57.885,5228992,71.89,2089266,34.58,26249913,85.21,8537190,84.05,2848178,28.03,18578117,39.66,9697334.0,69.95,5410932,58.7,6935771,34.23040228,27146273,123.47,4746709,97.81,3954982,137.77,857654,103.42,2141286,77.77,2854297,99.14,2842075,49.84,5746626,69.54637199999999,3300529.0,57.82,12324691,63.45,12106771,41.21,3666115,127.84,1315321,26.635,12734892,104.62,2875989,38.92,6365789,58.47,10984522,95.72,6053451,64.84,3890142,102.64,2431470,85.83,2367325,174.8,2474168,113.39,1167644,143.54,1972989,58.7,9113083,76.6,5822280,35.21,7528522,191.5,1924848.0,69.36,3132509.0,205.17,1451455,25.9,21985187,46.61641254068871,2638760,75.72,4137581,157.6,5260575,93.11,1674405,105.59,777425,332.44,676854,90.19,956424,16.83,17050004,77.91,1973169,150.4,1811933,96.12,2261629,2.13,14328420,19.01,19934519,209.53,1066471,1283.99,1242425,80.05,4355603,101.48,913601,109.96,9542381,175.58333000000002,546726,65.28,756030.0,54.92,4901642,34.78,3329220,101.09,873299,40.64,4653671,118.87,7876355.0,73.09,3507392,43.875,2115802,45.22,4705886,45.6,7557241,143.89,2425786,80.68,2749339,40.45,2236455.0,125.49,1482117,48.85,4867278,25.67,8484648.0,152.5,1449088,86.44,1032094,97.92,1420815,31.52,15105905.0,49.87,7690581,152.35,993678,30.87,6619063,82.0,1292350,170.09,913267,68.45,2770451,214.31,800657,88.34,1690880,73.92,2413816,83.18,6077481,46.13,2759410,54.15,3043009,44.42,3284650,115.32,685043,277.52,397137,57.9,1095859,29.34,21900293,94.04,1749314,56.25,851960,70.25,3071250,146.09,1199626,280.04,419905,58.48,1620825,17.09,5973328,140.3,2013809.0,81.38,2088389,24.895,5413056,49.64,7360458,100.2,1234595.0,11.04,22773461,111.19,544689,59.58,3022150,49.848485,4337740,30.54,3210059,172.12,1392308,182.33,1117803,72.22,1862069,580.94,1939816.0,55.0,4795438,148.8,897209,50.97,1854808,51.85,1056625,80.01,1117026
2015-08-05 00:00:00+00:00,28.85,397250452,47.58,26959655,537.01,2889350,643.78,2334266,673.29,1822387,96.44,29813174,54.026,31071595,143.5,2615756,68.73,11302860,74.98,6976371,100.52,4571280,73.51,8715807,98.27,3306756,110.53,61011209,20.58,5865652,123.92,3831948,75.77,10895393,17.87,65228627,39.27,9463128,118.0,4299076,29.12,23622731,123.71,26946486,29.905,57180628,77.17,16544386,46.64,11946050,83.38,1773755,42.12,15329248,50.48,5032827,58.375,6853064,72.53,2108929,34.57,22837624,84.03,11254620,84.73,3776772,28.27,19236228,39.64,11982011.0,70.3,10090191,59.1,5702629,33.95549736,25579200,124.75,3416249,99.19,4320428,138.69,1117053,104.5,2569870,78.67,3561946,99.8,3560581,50.855,7238799,69.92533,2843424.0,57.65,12032525,63.88,9451292,40.74,6131306,129.89,1687866,26.49,7557716,105.73,1956048,39.0,4981737,58.74,10630976,95.07,4630977,65.06,3902904,102.94,3196650,85.89,2738291,176.44,2147219,113.39,1109974,144.95,2926094,59.01,7349063,76.88,4581872,35.38,10247501,188.55,2396257.0,69.94,3914939.0,205.7,1535537,26.1,25471417,47.121809148535206,3887119,75.59,5562017,157.9,3472774,95.52,2447451,106.78,701323,334.69,663558,91.01,1398030,17.03,13308146,78.41,1171986,151.01,1765640,96.64,1888485,2.16,13236010,18.91,23370837,209.43,1210939,1351.21,2106184,80.04,4303369,103.12,1440650,111.2,4307477,177.02333000000002,557088,65.74,753120.0,55.47,6200791,35.09,2573656,101.6,715914,40.87,3479317,118.66,8070989.0,74.05,2214134,44.27,2220598,45.43,3765049,46.29,11656155,147.55,3503240,81.84,1964135,40.48,2516081.0,126.0,1582824,48.61,4118231,28.71,24987511.0,154.95,2222908,87.64,1762830,98.58,1175873,31.6,14403562.0,49.12,8047236,153.86,1305982,30.76,3810704,82.25,1699162,171.29,848655,69.08,2578883,215.86,798687,89.59,1344841,73.98,1979342,82.58,2912426,47.508,3226470,54.11,1867237,44.61,3413498,116.75,843108,274.67,898258,58.29,1106794,28.48,21223283,92.26,6346805,56.655,1087608,71.16,2353600,147.45,1331173,280.45,478089,60.7,3228487,17.67,11585062,141.22,1374128.0,81.86,3937542,25.02,5850450,49.91,7088051,101.33,1199068.0,10.93,41019214,111.8,732470,59.62,3420158,49.474153,4537227,30.74,3062956,173.68,1120858,185.54,1315757,70.7,4158501,592.4,730526.0,55.97,3903348,149.82,814208,51.6,2052227,52.64,1271042,80.68,1043996
2015-08-06 00:00:00+00:00,28.7825,211612160,46.62,27368000,529.46,3820453,642.68,1572600,670.15,2032984,95.12,42271318,49.226000000000006,73118770,143.35,2418155,68.25,10803363,73.58,7767766,99.07,6987963,72.79,6367735,97.16,4110869,108.55,57175170,20.45,16391890,122.04,3014880,75.74,9353287,17.81,47594722,38.85,7324116,116.56,4768869,29.01,27958192,126.45,24716746,29.38,76381976,78.09,13005213,46.63,9917174,82.19,2272316,41.92,11378874,50.32,6213188,57.56,6211466,70.43,2195447,34.24,32734164,85.19,9805030,82.7,3866491,28.21,20143763,39.32,10613026.0,69.24,6172233,58.43,7019665,33.33933116,25815097,123.27,4605158,99.15,6224011,136.92,1063818,103.1,1644171,77.41,4263268,99.35,6740241,50.25,6055880,69.40236800000001,2189838.0,57.53,12556587,62.84,12280301,40.42,4279737,129.44,1947982,26.4375,11786468,105.79,2125112,38.93,7573528,58.1,14707408,93.8,5661958,63.54,4732639,102.43,2043127,85.76,2198860,169.66,3775366,113.34,981629,143.82,2457029,57.23,11064470,77.46,5609516,35.1,6287875,187.25,4315614.0,69.31,4841924.0,205.09,1485778,26.03,17298182,46.856261778310795,3525340,75.0,4522063,156.32,3004796,95.6,1561403,104.17,1176069,333.07,583768,90.04,1279087,16.85,12857169,75.99,1678395,149.26,1764818,98.36,3543696,2.11,9475686,18.72,29928553,209.26,1148345,1351.8,868814,79.54,4508173,101.32,1159620,108.12,6783299,174.69,528381,64.68,586104.0,55.57,5965465,34.745,4348138,100.6,1004376,40.69,3117532,115.3,10755276.0,72.52,1951820,43.525,1817466,45.21,3566735,46.81,24387012,146.8,2768699,80.3,1505398,40.69,3190715.0,125.35,839314,48.28,3223414,28.71,9292958.0,152.44,1423151,86.84,1105791,98.54,1563859,31.86,19567910.0,50.28,11641105,150.19,1930290,30.43,7076763,82.04,1777454,169.6,1001005,68.65,2989934,209.66,1639914,89.22,1026647,73.84,4098965,81.6,2905819,47.4,3670955,52.94,1616271,45.06,5458169,116.31,743982,271.72,728064,57.83,1392527,27.54,27612162,91.38,2616210,56.26,984808,71.33,2159737,147.02,2335817,280.0,520781,58.87,2922613,17.42,8602642,139.44,1570305.0,81.14,3197432,24.0466666666667,8753934,49.74,5833787,100.92,1013760.0,11.21,28172348,110.31,573239,59.98,2528258,49.474153,4292953,30.49,3328172,172.87,875522,184.52,1114110,70.93,3782408,582.47,726679.0,56.03,3511453,149.46,814098,50.98,1820746,51.95,1258902,79.24,2551231
2015-08-07 00:00:00+00:00,28.88,154681620,46.74,19163038,522.62,3969215,635.3,1403865,664.39,1377152,94.3,23199145,48.501999999999995,25366950,143.55,2418974,68.05,11453310,74.21,6484583,98.85,6027855,71.25,7797473,97.77,3114852,109.35,15791550,22.98,35131171,121.82,2276284,75.48,10045380,17.75,71020703,39.13,8331310,116.93,3986101,28.88,25606125,123.52,17360669,29.41,31824810,76.83,12187623,46.36,10538028,82.69,1990308,41.77,10886719,50.11,4351800,57.255,5907890,70.41,2226194,34.21,25627574,83.75,7422037,82.27,4545326,28.15,16039411,39.56,10655096.0,68.62,6214464,57.97,9712396,33.35829012,15458422,122.55,3052867,99.1,4608259,136.02,1070350,103.74,1761581,77.48,3233872,98.92,3463672,50.32,5324697,69.015831,2230982.0,57.47,13596220,63.02,17441652,40.36,2421116,128.26,1229423,26.75,6700928,105.46,1821847,38.58,8329465,57.91,11933951,92.5,3543137,63.41,7424040,102.14,2982862,85.09,2409477,172.31,4156048,113.15,1535983,142.42,2953194,57.2,7781995,77.29,7851288,35.03,5219257,183.85,1371114.0,69.53,3310684.0,203.44,1691113,25.79,25916189,46.607846496487895,2924418,79.72,23689625,155.12,3794897,95.85,1756191,105.44,1605180,331.85,369211,90.47,1664775,16.98,13570800,76.95,932599,148.89,1669711,99.65,2977923,2.09,7680811,18.44,23718250,209.09,997613,1317.35,705867,78.98,3153404,100.94,1092794,107.74,4547953,177.66333,723660,64.77,644188.0,55.49,5507723,34.815,3492298,100.72,560997,40.28,4791259,114.44,9670151.0,72.42,1765887,43.755,2222276,45.11,4616618,46.11,15729607,145.85,1026426,80.29,1162306,40.76,1931372.0,125.26,1099351,48.31,3465953,28.78,6946079.0,152.63,1864580,86.99,832758,97.8,1557649,31.74,12959962.0,48.84,10286258,148.92,1482752,29.96,5240139,82.34,1615131,166.99,1410656,68.49,2286520,210.5,1211445,89.3,1342292,75.15,3637494,81.11,2541271,47.45,2832230,53.03,1063797,45.53,5697400,114.36,890033,269.34,707692,57.81,1382812,27.04,18392551,91.46,1988602,56.37,719604,72.34,1934872,146.19,1728882,280.39,310037,59.61,2469281,17.29,6834262,137.74,2440970.0,80.82,2878978,23.9866666666667,5721828,49.19,5430032,101.32,823742.0,10.53,26792244,109.81,509948,59.85,2371350,48.948307,4862652,30.57,2590963,172.65,872296,184.06,718176,71.37,2691997,579.04,794012.0,56.8,3916548,149.72,951353,50.76,2309141,52.35,1207308,78.37,2574813
2015-08-10 00:00:00+00:00,29.93,219806388,47.33,23079870,524.0,2615926,633.73,1809205,663.14,1722915,94.15,21624153,48.228,20929300,143.42,4278283,68.89,12661440,74.38,6183517,99.79,6133458,71.48,6020087,98.08,3445457,111.0,11617048,23.78,16557636,122.48,2479950,76.38,9165893,18.04,65791191,39.05,7998929,117.6,3408880,29.64,22807360,123.03,13424574,29.725,22292572,78.75,14876012,47.23,13529463,83.62,1999640,41.68,9501875,50.66,3729326,57.68,4613264,71.27,1814009,34.78,29179771,85.89,8342004,83.51,3211620,28.59,23740009,39.89,9525807.0,69.21,8189435,58.41,5052372,33.51944128,16476925,127.28,2890660,99.09,4753723,137.18,761279,105.2,1763819,77.62,3383277,99.39,3994544,52.08,10496564,69.690376,2353156.0,57.94,12397545,63.15,17649598,41.47,3455171,129.25,1072609,26.6325,12003316,107.3,2215846,39.08,5585040,58.74,10812191,93.48,4878831,63.89,5681532,103.43,2690805,85.87,2470855,170.6,2729637,115.47,1467903,145.86,3432610,56.27,12029150,80.16,9041554,35.42,6782501,184.82,1041732.0,69.57,5759443.0,205.97,1640337,26.24,23479164,46.869110844611996,3332532,81.26,12609026,156.75,4613391,97.14,2155170,104.99,1400232,335.59,514413,89.89,1934603,17.6,14581527,76.59,879544,151.24,1571784,100.49,2724195,1.93,29926180,18.82,25232391,210.78,978459,1323.75,549944,78.97,2998447,102.19,722514,108.62,3335688,177.42,857196,65.52,799901.0,55.71,4658444,35.085,4052564,103.35,1005725,40.97,4726388,116.58,7776169.0,74.87,2071697,44.42,1955446,46.02,5260320,46.41,10550879,145.68,1190078,81.6,2032083,40.73,2323444.0,125.5,1138730,48.39,3064542,28.81,5999578.0,152.33,997835,87.75,918688,99.86,1919464,31.94,11676370.0,50.2,10574039,150.3,1215169,30.24,6247158,83.55,1536718,169.4,1060517,68.74,3016192,211.77,2302465,91.38,1258368,74.81,3594530,82.62,2711852,48.082,2002185,54.38,1394420,45.46,4345145,116.59,774277,273.49,507103,58.58,1157119,29.5,42547095,91.43,1637102,57.345,850724,72.35,1535614,148.35,1004350,280.09,997348,61.09,1957457,17.33,5290426,139.63,1679199.0,82.49,2303083,24.0833333333333,3815334,50.02,6008584,102.77,864913.0,11.65,40044705,111.67,630790,61.39,2425208,50.231729,5357131,30.9,2406287,175.25,828272,186.26,720434,72.55,1788334,581.0,640257.0,56.75,5160796,151.96,1011889,51.39,1606822,54.15,1778030,78.76,2070522
2015-08-11 00:00:00+00:00,28.3725,388331256,46.41,29237402,527.46,2676600,660.78,5029203,690.3,5494011,93.62,22491031,47.474,21324695,142.8,3924395,68.23,14800333,73.36,6475970,99.01,6682636,71.93,6829195,97.2,4178710,108.0,13573984,23.66,10875209,122.26,2755968,76.22,7491871,17.79,65868585,38.85,8184004,117.69,4080013,28.97,23758859,122.74,11596811,29.395,33060452,77.49,14486353,47.6,18511013,83.9,3103220,41.48,11254885,50.39,4033269,57.23,5107412,71.63,2406181,34.65,35402719,85.78,9797380,83.54,3205573,28.02,25391904,39.17,10600501.0,68.25,7473179,57.76,7078348,33.29193376,20291029,124.21,2674448,98.62,3581332,134.58,1546774,103.58,1940018,77.39,4643813,98.81,3584996,50.64,8013024,69.015831,2800656.0,57.21,15425475,62.55,13666973,40.95,2842597,128.89,1260686,26.6575,7881892,105.37,3234406,37.92,11188895,57.64,18897619,92.31,3965956,62.66,5409089,102.99,3465171,85.47,3549546,168.56,2924945,113.98,958510,144.05,2816679,56.35,8062553,78.04,8992532,34.74,5121507,181.33,886130.0,69.42,5485950.0,201.7,2553963,25.71,28235312,46.4622237450745,2624231,81.34,8509819,155.51,3167111,96.24,1975297,104.62,1327852,330.0,695581,90.28,2447223,17.34,20174022,76.67,710925,148.48,1810785,101.0,2468548,1.9,7479178,17.88,22959210,208.86,985751,1307.87,513426,78.87,4188122,101.82,1115750,108.08,2905330,176.61333,560949,65.07,990117.0,55.73,8357805,34.985,4018144,102.22,891920,40.21,4709713,115.61,6567651.0,73.0,2035752,44.025,1670108,45.4,5351770,46.1,9707830,144.68,1859616,81.33,1938365,41.14,2985921.0,125.39,1518936,48.21,1946691,28.46,6280302.0,152.42,1153541,87.0,1293951,97.92,2491892,30.83,24340252.0,50.4,10713638,148.6,1155191,29.33,12869773,84.18,2002059,168.43,1538852,68.26,2592561,208.59,1161676,89.22,1513161,75.29,3431827,80.98,1698271,47.38,2660135,54.06,1641043,45.91,4382623,115.93,1129824,271.02,651178,58.14,1780879,29.62,27827588,90.46,2276967,57.04,705810,72.68,1902658,146.7,1163687,279.43,551265,59.38,2065841,17.14,4035195,135.87,1475651.0,80.87,2543836,23.9683333333333,4385844,48.93,6288311,101.32,1128085.0,10.22,47011622,110.54,511233,60.11,2668060,49.001783,7047905,30.93,3282704,173.27,767936,185.82,1086606,72.14,1926858,566.99,760921.0,54.36,5729291,150.6,950364,51.52,1590608,53.01,1211971,78.71,2671750
2015-08-12 00:00:00+00:00,28.81,406742440,46.74,30198532,525.91,4014684,659.56,2940803,691.47,2932328,94.19,27120375,47.63399999999999,18695785,141.6,4953768,67.24,21150053,73.54,7656064,98.71,7607491,72.58,8903056,97.04,3928434,106.99,17020546,23.72,9602012,121.2,3050323,76.39,10484495,17.52,143433550,38.19,21366670,117.69,4620961,29.46,33639471,120.51,13881612,29.705,28592882,78.79,16909190,47.85,16109076,83.82,2218544,41.26,9793289,50.09,5480914,56.53,7174684,71.04,3159626,34.02,62201296,86.79,11380674,83.38,2870245,27.9,42151915,39.28,11150861.0,68.75,8575110,58.26,7804999,33.52892076,29521273,125.73,2733953,98.38,3784447,134.71,2222329,103.77,2386127,77.39,4897725,98.28,4207236,51.11,7533529,68.432236,3985043.0,56.72,21878424,62.58,12702137,41.36,2798086,129.49,1963803,27.1,14127756,105.54,3677381,37.57,14087575,56.91,27569091,92.82,3824460,62.39,6787744,102.82,3868595,85.64,2735961,170.62,4489673,113.45,1484883,142.43,4405521,56.38,10075571,78.92,9362928,33.85,10415535,181.06,1164504.0,68.97,5046576.0,201.13,2789694,25.86,32656190,46.54360116498201,3272308,81.0,6994329,156.16,3624852,93.64,4891722,104.72,963840,327.13,790318,88.84,2039459,17.3,14683656,76.85,1092566,148.52,2054319,99.97,2800342,1.9,8527768,18.19,20484514,208.78,932151,1294.71,770209,79.0,5106765,103.13,1959858,108.32,3978831,176.42667,860889,70.75,6375212.0,55.74,5903353,35.035,5804766,101.43,1223695,39.31,4066778,116.25,7011858.0,72.61,2495331,44.265,2805764,44.89,5783689,46.53,10266125,143.35,1598412,81.55,1871449,41.18,3386700.0,124.89,1060391,47.86,3574600,28.66,8297939.0,149.47,2005484,86.77,1399304,96.07,2607884,30.87,23199214.0,51.54,14037600,147.93,1660372,29.52,8716251,84.95,2108071,165.31,2320162,68.0,3353475,207.36,1401680,89.34,1635583,75.56,4399846,81.34,1701571,47.236000000000004,2976845,54.82,2339239,46.57,7626294,115.04,1188191,273.17,738173,57.76,1549514,29.39,18582876,90.88,1950248,57.29,712964,74.49,3432248,145.38,1716343,280.35,697394,59.74,2126998,17.31,9548226,137.64,1160550.0,80.62,3354408,24.02,6113040,49.08,6236858,101.23,743750.0,10.25,35707667,109.43,886426,60.3,2953456,48.28877,7786729,30.85,2614195,171.56,1158395,186.09,1092647,72.27,2758040,579.25,859790.0,53.48,5918851,150.39,1414310,51.85,2531555,53.28,1453784,78.24,2964618
