assetType,assetMainType,cusip,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed
EQUITY,EQUITY,143130102,KMX,CarMax Inc,65.5,100,P,68.1,100,T,65.5,0,N,0.0,0.0,0.0, ,66.5,-1.0,690,1586783538811,1586783538811,66.5,n,NYSE,True,True,0.3795,2,103.18,37.59,0.0,12.4913,0.0,0.0,,Normal,66.5,843,0.0,1586471400002,-1.5038,0.0,0.0,0.0,True
EQUITY,EQUITY,143130102,KMX,CarMax Inc,65.5,100,P,66.3,100,T,66.3,0,N,0.0,0.0,0.0, ,66.5,-0.2,698,1586783862613,1586783983160,66.3,n,NYSE,True,True,0.3689,2,103.18,37.59,0.0,12.4913,0.0,0.0,,Normal,66.5,843,0.0,1586471400002,-0.3008,-0.2,-0.3008,0.0,True
EQUITY,EQUITY,143130102,KMX,CarMax Inc,65.5,100,P,67.31,100,Z,65.5,0,N,0.0,0.0,0.0, ,66.5,-1.0,808,1586784258028,1586784244331,66.5,n,NYSE,True,True,0.3319,2,103.18,37.59,0.0,12.4913,0.0,0.0,,Normal,66.5,843,0.0,1586471400002,-1.5038,0.0,0.0,0.0,True
EQUITY,EQUITY,143130102,KMX,CarMax Inc,65.76,300,N,66.5,200,N,66.47,100,T,66.11,66.47,66.11, ,66.5,-0.03,15612,1586784601197,1586784600969,66.47,n,NYSE,True,True,0.352,2,103.18,37.59,0.0,12.4913,0.0,0.0,,Normal,66.47,1,-0.03,1586784600969,-0.0451,-0.03,-0.0451,-0.0451,True
EQUITY,EQUITY,143130102,KMX,CarMax Inc,64.6,200,T,65.32,300,N,64.96,200,D,66.11,66.47,64.96, ,66.5,-1.54,61046,1586784900236,1586784870465,64.96,n,NYSE,True,True,0.2492,2,103.18,37.59,0.0,12.4913,0.0,0.0,,Normal,64.96,2,-1.54,1586784870465,-2.3158,-1.54,-2.3158,-2.3158,True
EQUITY,EQUITY,143130102,KMX,CarMax Inc,63.95,100,T,64.6,100,T,64.275,100,D,66.11,66.47,63.77, ,66.5,-2.225,81063,1586785194599,1586785194554,64.275,n,NYSE,True,True,0.2254,2,103.18,37.59,0.0,12.4913,0.0,0.0,,Normal,64.275,1,-2.225,1586785194554,-3.3459,-2.225,-3.3459,-3.3459,True
EQUITY,EQUITY,143130102,KMX,CarMax Inc,63.98,100,M,64.43,100,Z,64.54,100,D,66.11,66.47,63.77, ,66.5,-1.96,101396,1586785500017,1586785429130,64.43,n,NYSE,True,True,0.2284,2,103.18,37.59,0.0,12.4913,0.0,0.0,,Normal,64.54,1,-1.96,1586785429130,-2.9474,-2.07,-3.1128,-2.9474,True
EQUITY,EQUITY,143130102,KMX,CarMax Inc,63.83,100,T,64.11,300,Z,64.01,300,D,66.11,66.47,63.77, ,66.5,-2.49,111792,1586785801356,1586785800689,64.01,n,NYSE,True,True,0.2127,2,103.18,37.59,0.0,12.4913,0.0,0.0,,Normal,64.01,3,-2.49,1586785800689,-3.7444,-2.49,-3.7444,-3.7444,True
EQUITY,EQUITY,143130102,KMX,CarMax Inc,64.11,100,Z,64.37,100,P,64.24,100,V,66.11,66.47,63.72, ,66.5,-2.26,146268,1586786088942,1586786100925,64.24,n,NYSE,True,True,0.1931,2,103.18,37.59,0.0,12.4913,0.0,0.0,,Normal,64.24,1,-2.26,1586786100925,-3.3985,-2.26,-3.3985,-3.3985,True
EQUITY,EQUITY,143130102,KMX,CarMax Inc,64.14,100,Z,64.35,100,N,64.2406,100,D,66.11,66.47,63.72, ,66.5,-2.2594,166888,1586786400369,1586786399478,64.2406,n,NYSE,True,True,0.1789,2,103.18,37.59,0.0,12.4913,0.0,0.0,,Normal,64.2406,1,-2.2594,1586786399478,-3.3976,-2.2594,-3.3976,-3.3976,True
