assetType,assetMainType,cusip,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed
EQUITY,EQUITY,98850P109,YUMC,"Yum China Holdings, Inc. Common Stock",46.54,100,N,46.59,200,Z,46.56,100,V,46.33,47.0,45.94, ,45.75,0.81,341439,1586875802387,1586875792863,46.56,n,NYSE,True,True,0.0588,2,50.74,38.33,0.0,24.06,0.48,1.05,2020-03-03 00:00:00.000,Normal,46.56,1,0.81,1586875792863,1.7705,0.81,1.7705,1.7705,True
EQUITY,EQUITY,98850P109,YUMC,"Yum China Holdings, Inc. Common Stock",46.35,100,N,46.4,200,N,46.38,100,N,46.33,47.0,45.94, ,45.75,0.63,349739,1586876088257,1586876084014,46.38,n,NYSE,True,True,0.0581,2,50.74,38.33,0.0,24.06,0.48,1.05,2020-03-03 00:00:00.000,Normal,46.38,1,0.63,1586876084014,1.377,0.63,1.377,1.377,True
EQUITY,EQUITY,98850P109,YUMC,"Yum China Holdings, Inc. Common Stock",46.44,200,T,46.47,100,N,46.45,100,P,46.33,47.0,45.94, ,45.75,0.7,361390,1586876400309,1586876400308,46.45,n,NYSE,True,True,0.0573,2,50.74,38.33,0.0,24.06,0.48,1.05,2020-03-03 00:00:00.000,Normal,46.45,1,0.7,1586876400308,1.5301,0.7,1.5301,1.5301,True
EQUITY,EQUITY,98850P109,YUMC,"Yum China Holdings, Inc. Common Stock",46.04,200,Z,46.2,500,N,46.0652,100,D,46.33,47.0,45.94, ,45.75,0.3152,370948,1586876701073,1586876701025,46.0652,n,NYSE,True,True,0.0573,2,50.74,38.33,0.0,24.06,0.48,1.05,2020-03-03 00:00:00.000,Normal,46.0652,1,0.3152,1586876701025,0.689,0.3152,0.689,0.689,True
EQUITY,EQUITY,98850P109,YUMC,"Yum China Holdings, Inc. Common Stock",45.93,200,Z,46.01,200,N,46.0,100,T,46.33,47.0,45.94, ,45.75,0.25,381401,1586877001817,1586877000730,46.0,n,NYSE,True,True,0.0571,2,50.74,38.33,0.0,24.06,0.48,1.05,2020-03-03 00:00:00.000,Normal,46.0,1,0.25,1586877000730,0.5464,0.25,0.5464,0.5464,True
EQUITY,EQUITY,98850P109,YUMC,"Yum China Holdings, Inc. Common Stock",45.85,100,N,45.87,100,N,45.87,100,D,46.33,47.0,45.78, ,45.75,0.12,401923,1586877299697,1586877288136,45.87,n,NYSE,True,True,0.0562,2,50.74,38.33,0.0,24.06,0.48,1.05,2020-03-03 00:00:00.000,Normal,45.87,1,0.12,1586877288136,0.2623,0.12,0.2623,0.2623,True
EQUITY,EQUITY,98850P109,YUMC,"Yum China Holdings, Inc. Common Stock",45.89,100,T,45.92,200,N,45.905,100,D,46.33,47.0,45.78, ,45.75,0.155,429067,1586877593103,1586877597975,45.905,n,NYSE,True,True,0.0552,2,50.74,38.33,0.0,24.06,0.48,1.05,2020-03-03 00:00:00.000,Normal,45.905,1,0.155,1586877597975,0.3388,0.155,0.3388,0.3388,True
EQUITY,EQUITY,98850P109,YUMC,"Yum China Holdings, Inc. Common Stock",46.22,200,Z,46.25,300,K,46.23,100,D,46.33,47.0,45.78, ,45.75,0.48,445326,1586877901150,1586877879717,46.23,n,NYSE,True,True,0.0545,2,50.74,38.33,0.0,24.06,0.48,1.05,2020-03-03 00:00:00.000,Normal,46.23,1,0.48,1586877879717,1.0492,0.48,1.0492,1.0492,True
EQUITY,EQUITY,98850P109,YUMC,"Yum China Holdings, Inc. Common Stock",46.17,100,J,46.23,200,Z,46.195,100,D,46.33,47.0,45.78, ,45.75,0.445,467298,1586878201904,1586878161862,46.195,n,NYSE,True,True,0.054,2,50.74,38.33,0.0,24.06,0.48,1.05,2020-03-03 00:00:00.000,Normal,46.195,1,0.445,1586878161862,0.9727,0.445,0.9727,0.9727,True
EQUITY,EQUITY,98850P109,YUMC,"Yum China Holdings, Inc. Common Stock",46.3,100,J,46.35,200,T,46.325,100,D,46.33,47.0,45.78, ,45.75,0.575,473860,1586878501804,1586878498011,46.325,n,NYSE,True,True,0.0539,2,50.74,38.33,0.0,24.06,0.48,1.05,2020-03-03 00:00:00.000,Normal,46.325,1,0.575,1586878498011,1.2568,0.575,1.2568,1.2568,True
